"TERYT","POPULACJA","YEAR","APPROX_PERCENTAGE"
"143408",6007,2005,0.259440559440559
"143408",6007,2005,0.740559440559441
"143409",23177,2005,0.377732929700639
"143409",23177,2005,0.622267070299361
"143410",2898,2005,0.390756302521008
"143410",2898,2005,0.609243697478992
"143411",19350,2005,0.279267773520647
"143411",19350,2005,0.720732226479353
"143412",51385,2005,0.377408256880734
"143412",51385,2005,0.622591743119266
"143501",8499,2005,0.377341251713111
"143501",8499,2005,0.622658748286889
"143502",7941,2005,0.460831982712048
"143502",7941,2005,0.539168017287952
"143503",6952,2005,0.414157422081352
"143503",6952,2005,0.585842577918648
"143504",5570,2005,0.710184182015168
"143504",5570,2005,0.289815817984832
"143505",39009,2005,0.502820935682666
"143505",39009,2005,0.497179064317334
"143506",5771,2005,0.379476584022039
"143506",5771,2005,0.620523415977961
"143601",4676,2005,0.503467406380028
"143601",4676,2005,0.496532593619972
"143602",5803,2005,0.357881136950905
"143602",5803,2005,0.642118863049095
"143603",6417,2005,0.351334574798262
"143603",6417,2005,0.648665425201739
"143604",4888,2005,0.524460431654676
"143604",4888,2005,0.475539568345324
"143605",15380,2005,0.412632375189108
"143605",15380,2005,0.587367624810892
"143701",5326,2005,0.431468531468531
"143701",5326,2005,0.568531468531469
"143702",4914,2005,0.550200803212851
"143702",4914,2005,0.449799196787149
"143703",7159,2005,0.488484199250134
"143703",7159,2005,0.511515800749866
"143704",4569,2005,0.446942446043165
"143704",4569,2005,0.553057553956835
"143705",3677,2005,0.565573770491803
"143705",3677,2005,0.434426229508197
"143706",14759,2005,0.60021580793094
"143706",14759,2005,0.39978419206906
"143801",41526,2005,0.461475942782835
"143801",41526,2005,0.538524057217165
"143802",11556,2005,0.424596358639643
"143802",11556,2005,0.575403641360357
"143803",8416,2005,0.513513513513514
"143803",8416,2005,0.486486486486486
"143804",5228,2005,0.570432357043236
"143804",5228,2005,0.429567642956764
"143805",9864,2005,0.344858962693357
"143805",9864,2005,0.655141037306643
"146101",53443,2005,0.328784962065451
"146101",53443,2005,0.671215037934549
"146201",124318,2005,0.502435547107045
"146201",124318,2005,0.497564452892955
"146301",220602,2005,0.453524290929514
"146301",220602,2005,0.546475709070486
"146401",76480,2005,0.424277709045921
"146401",76480,2005,0.575722290954079
"146501",1708491,2005,0.576508549480845
"146501",1708491,2005,0.423491450519155
"160101",37329,2005,0.498352981969487
"160101",37329,2005,0.501647018030513
"160102",7633,2005,0.424225964149919
"160102",7633,2005,0.575774035850081
"160103",19852,2005,0.417828474862695
"160103",19852,2005,0.582171525137305
"160104",13594,2005,0.473423980222498
"160104",13594,2005,0.526576019777502
"160105",9036,2005,0.419811320754716
"160105",9036,2005,0.580188679245284
"160106",5011,2005,0.379090183559458
"160106",5011,2005,0.620909816440542
"160201",6276,2005,0.438893844781445
"160201",6276,2005,0.561106155218555
"160202",7061,2005,0.429063756461804
"160202",7061,2005,0.570936243538196
"160203",23386,2005,0.491727140783744
"160203",23386,2005,0.508272859216256
"160204",11494,2005,0.363398692810456
"160204",11494,2005,0.636601307189544
"160301",63974,2005,0.581940385739333
"160301",63974,2005,0.418059614260667
"160302",7770,2005,0.502579979360165
"160302",7770,2005,0.497420020639835
"160303",5974,2005,0.409090909090909
"160303",5974,2005,0.590909090909091
"160304",8020,2005,0.451149425287356
"160304",8020,2005,0.548850574712644
"160305",4368,2005,0.527410207939508
"160305",4368,2005,0.472589792060492
"160306",8244,2005,0.485373781148429
"160306",8244,2005,0.514626218851571
"160401",9623,2005,0.520718232044197
"160401",9623,2005,0.479281767955803
"160402",37036,2005,0.431049250535331
"160402",37036,2005,0.568950749464669
"160403",7047,2005,0.50130548302872
"160403",7047,2005,0.49869451697128
"160404",14139,2005,0.416643079535805
"160404",14139,2005,0.583356920464195
"160501",12463,2005,0.552311435523115
"160501",12463,2005,0.447688564476885
"160502",23688,2005,0.599168783190948
"160502",23688,2005,0.400831216809052
"160503",7549,2005,0.540275049115914
"160503",7549,2005,0.459724950884086
"160504",5613,2005,0.43348623853211
"160504",5613,2005,0.56651376146789
"160505",16416,2005,0.532324621733151
"160505",16416,2005,0.467675378266849
"160601",3745,2005,0.514430014430014
"160601",3745,2005,0.485569985569986
"160602",25744,2005,0.528597449908926
"160602",25744,2005,0.471402550091074
"160603",5442,2005,0.560298826040555
"160603",5442,2005,0.439701173959445
"160604",3574,2005,0.535714285714286
"160604",3574,2005,0.464285714285714
"160605",4644,2005,0.45531914893617
"160605",4644,2005,0.54468085106383
"160701",25084,2005,0.409479634729671
"160701",25084,2005,0.590520365270329
"160702",3700,2005,0.463324048282265
"160702",3700,2005,0.536675951717735
"160703",9284,2005,0.401895206243031
"160703",9284,2005,0.598104793756969
"160704",7889,2005,0.456213948610384
"160704",7889,2005,0.543786051389617
"160705",58532,2005,0.547185339624713
"160705",58532,2005,0.452814660375287
"160706",14120,2005,0.397361721823652
"160706",14120,2005,0.602638278176348
"160707",13347,2005,0.412929848693261
"160707",13347,2005,0.587070151306739
"160708",3739,2005,0.416073245167854
"160708",3739,2005,0.583926754832146
"160709",6424,2005,0.391684901531728
"160709",6424,2005,0.608315098468272
"160801",10101,2005,0.511773940345368
"160801",10101,2005,0.488226059654632
"160802",7357,2005,0.494252873563218
"160802",7357,2005,0.505747126436782
"160803",18115,2005,0.598933835058012
"160803",18115,2005,0.401066164941988
"160804",13916,2005,0.589311859443631
"160804",13916,2005,0.410688140556369
"160805",4473,2005,0.444134078212291
"160805",4473,2005,0.555865921787709
"160806",8329,2005,0.430739109153206
"160806",8329,2005,0.569260890846794
"160807",3813,2005,0.417682926829268
"160807",3813,2005,0.582317073170732
"160901",6723,2005,0.594377510040161
"160901",6723,2005,0.405622489959839
"160902",9509,2005,0.573040380047505
"160902",9509,2005,0.426959619952495
"160903",14401,2005,0.600102145045964
"160903",14401,2005,0.399897854954036
"160904",11015,2005,0.59938128383604
"160904",11015,2005,0.40061871616396
"160905",9559,2005,0.658129175946549
"160905",9559,2005,0.341870824053451
"160906",5604,2005,0.606463878326996
"160906",5604,2005,0.393536121673004
"160907",13582,2005,0.478926006868561
"160907",13582,2005,0.521073993131439
"160908",20155,2005,0.560235063663077
"160908",20155,2005,0.439764936336923
"160909",8216,2005,0.521030042918455
"160909",8216,2005,0.478969957081545
"160910",9801,2005,0.579466929911155
"160910",9801,2005,0.420533070088845
"160911",9725,2005,0.514563106796117
"160911",9725,2005,0.485436893203883
"160912",5267,2005,0.466448445171849
"160912",5267,2005,0.533551554828151
"160913",9639,2005,0.621716287215411
"160913",9639,2005,0.378283712784589
"161001",11001,2005,0.46204620462046
"161001",11001,2005,0.53795379537954
"161002",13809,2005,0.435197225834417
"161002",13809,2005,0.564802774165583
"161003",4392,2005,0.387622149837134
"161003",4392,2005,0.612377850162866
"161004",28381,2005,0.45934065934066
"161004",28381,2005,0.54065934065934
"161101",5372,2005,0.554240631163708
"161101",5372,2005,0.445759368836292
"161102",7185,2005,0.497098646034816
"161102",7185,2005,0.502901353965184
"161103",6070,2005,0.535335689045937
"161103",6070,2005,0.464664310954063
"161104",8118,2005,0.466351829988193
"161104",8118,2005,0.533648170011807
"161105",31708,2005,0.562276975361087
"161105",31708,2005,0.437723024638913
"161106",6298,2005,0.45414201183432
"161106",6298,2005,0.54585798816568
"161107",12013,2005,0.470744680851063
"161107",12013,2005,0.529255319148937
"166101",122439,2005,0.66397034885177
"166101",122439,2005,0.33602965114823
"180103",2418,2005,0.487544483985766
"180103",2418,2005,0.512455516014234
"180105",2151,2005,0.625838926174497
"180105",2151,2005,0.374161073825503
"180108",17827,2005,0.523849025300705
"180108",17827,2005,0.476150974699295
"180201",26675,2005,0.259264196214343
"180201",26675,2005,0.740735803785657
"180202",6164,2005,0.206011271133376
"180202",6164,2005,0.793988728866624
"180203",8215,2005,0.304563492063492
"180203",8215,2005,0.695436507936508
"180204",9327,2005,0.264984227129338
"180204",9327,2005,0.735015772870662
"180205",7635,2005,0.107275426874536
"180205",7635,2005,0.892724573125464
"180206",8486,2005,0.584769539078158
"180206",8486,2005,0.415230460921842
"180301",47231,2005,0.348369911401933
"180301",47231,2005,0.651630088598067
"180302",13176,2005,0.227567886658796
"180302",13176,2005,0.772432113341204
"180303",12818,2005,0.357238785925329
"180303",12818,2005,0.642761214074671
"180304",25012,2005,0.385910139812679
"180304",25012,2005,0.614089860187321
"180305",5453,2005,0.210477941176471
"180305",5453,2005,0.789522058823529
"180306",17767,2005,0.202576549663928
"180306",17767,2005,0.797423450336072
"180307",13633,2005,0.227872391460782
"180307",13633,2005,0.772127608539218
"180401",39707,2005,0.436987322893364
"180401",39707,2005,0.563012677106636
"180402",5533,2005,0.396028681742967
"180402",5533,2005,0.603971318257033
"180403",5617,2005,0.405077899596077
"180403",5617,2005,0.594922100403923
"180404",13013,2005,0.350231600617602
"180404",13013,2005,0.649768399382398
"180405",7044,2005,0.543551088777219
"180405",7044,2005,0.456448911222781
"180406",8343,2005,0.337167505391804
"180406",8343,2005,0.662832494608196
"180407",9825,2005,0.277707006369427
"180407",9825,2005,0.722292993630573
"180408",11492,2005,0.517583664208734
"180408",11492,2005,0.482416335791266
"180409",4376,2005,0.37618636755824
"180409",4376,2005,0.62381363244176
"180410",6272,2005,0.419806763285024
"180410",6272,2005,0.580193236714976
"180411",11455,2005,0.253017984725303
"180411",11455,2005,0.746982015274697
"180501",36918,2005,0.31969626530296
"180501",36918,2005,0.68030373469704
"180502",6426,2005,0.210666666666667
"180502",6426,2005,0.789333333333333
"180503",8619,2005,0.437546193643756
"180503",8619,2005,0.562453806356244
"180504",16277,2005,0.206667966465198
"180504",16277,2005,0.793332033534802
"180505",9099,2005,0.230705736690054
"180505",9099,2005,0.769294263309946
"180506",2004,2005,0.4364896073903
"180506",2004,2005,0.5635103926097
"180507",9377,2005,0.279094827586207
"180507",9377,2005,0.720905172413793
"180508",5410,2005,0.306278713629402
"180508",5410,2005,0.693721286370597
"180509",12476,2005,0.222376843863067
"180509",12476,2005,0.777623156136933
"180511",9183,2005,0.200081168831168
"180511",9183,2005,0.799918831168832
"180601",8105,2005,0.211267605633803
"180601",8105,2005,0.788732394366197
"180602",25062,2005,0.120740019474197
"180602",25062,2005,0.879259980525803
"180603",9947,2005,0.310723514211886
"180603",9947,2005,0.689276485788114
"180604",6019,2005,0.296251511487303
"180604",6019,2005,0.703748488512697
"180605",7200,2005,0.188823794502028
"180605",7200,2005,0.811176205497972
"180606",6513,2005,0.210208562019758
"180606",6513,2005,0.789791437980242
"180701",13513,2005,0.336763570877283
"180701",13513,2005,0.663236429122717
"180702",14848,2005,0.279707495429616
"180702",14848,2005,0.720292504570384
"180703",10940,2005,0.2891226269882
"180703",10940,2005,0.7108773730118
"180704",15512,2005,0.379072063178677
"180704",15512,2005,0.620927936821323
"180705",10996,2005,0.249536178107607
"180705",10996,2005,0.750463821892393
"180706",5462,2005,0.24910820451843
"180706",5462,2005,0.750891795481569
"180707",13594,2005,0.289557683538533
"180707",13594,2005,0.710442316461467
"180708",15687,2005,0.328676338885903
"180708",15687,2005,0.671323661114096
"180709",9218,2005,0.372061482820977
"180709",9218,2005,0.627938517179023
"180801",14507,2005,0.509992598075499
"180801",14507,2005,0.490007401924501
"180802",8099,2005,0.657011191573405
"180802",8099,2005,0.342988808426595
"180803",5733,2005,0.615216201423098
"180803",5733,2005,0.384783798576902
"180804",20051,2005,0.398014888337469
"180804",20051,2005,0.601985111662531
"180805",21840,2005,0.323108952116586
"180805",21840,2005,0.676891047883414
"180901",12595,2005,0.503243512974053
"180901",12595,2005,0.496756487025947
"180902",7576,2005,0.498076100897819
"180902",7576,2005,0.501923899102181
"180903",4991,2005,0.38385269121813
"180903",4991,2005,0.61614730878187
"180904",9159,2005,0.272986457590877
"180904",9159,2005,0.727013542409123
"180905",8413,2005,0.409298464092984
"180905",8413,2005,0.590701535907016
"180906",6573,2005,0.480174291938997
"180906",6573,2005,0.519825708061003
"180907",4398,2005,0.373715124816446
"180907",4398,2005,0.626284875183554
"180908",3930,2005,0.422072451558551
"180908",3930,2005,0.577927548441449
"181001",18199,2005,0.351192186153404
"181001",18199,2005,0.648807813846596
"181002",8374,2005,0.295415959252971
"181002",8374,2005,0.704584040747029
"181003",11177,2005,0.106734743496231
"181003",11177,2005,0.893265256503769
"181004",21108,2005,0.233866279069767
"181004",21108,2005,0.766133720930233
"181005",6617,2005,0.29060773480663
"181005",6617,2005,0.70939226519337
"181006",7288,2005,0.185104844540853
"181006",7288,2005,0.814895155459147
"181007",6860,2005,0.44747429593205
"181007",6860,2005,0.55252570406795
"181101",61479,2005,0.458601677245981
"181101",61479,2005,0.541398322754019
"181102",5629,2005,0.465169833045481
"181102",5629,2005,0.534830166954519
"181103",6986,2005,0.302114803625378
"181103",6986,2005,0.697885196374622
"181104",2826,2005,0.505263157894737
"181104",2826,2005,0.494736842105263
"181105",12859,2005,0.376957494407158
"181105",12859,2005,0.623042505592842
"181106",5429,2005,0.312048861743475
"181106",5429,2005,0.687951138256525
"181107",11474,2005,0.412119183126884
"181107",11474,2005,0.587880816873116
"181108",14103,2005,0.308136180034621
"181108",14103,2005,0.691863819965379
"181109",7853,2005,0.499049068086725
"181109",7853,2005,0.500950931913275
"181110",7541,2005,0.43667196608373
"181110",7541,2005,0.56332803391627
"181201",6320,2005,0.345916266300618
"181201",6320,2005,0.654083733699382
"181202",5461,2005,0.338955823293173
"181202",5461,2005,0.661044176706827
"181203",10118,2005,0.607003891050583
"181203",10118,2005,0.392996108949417
"181204",4315,2005,0.399274047186933
"181204",4315,2005,0.600725952813067
"181205",22539,2005,0.392639902676399
"181205",22539,2005,0.607360097323601
"181206",10308,2005,0.348750466243939
"181206",10308,2005,0.651249533756061
"181207",8660,2005,0.283732660781841
"181207",8660,2005,0.716267339218159
"181301",6720,2005,0.488900920411478
"181301",6720,2005,0.511099079588522
"181302",9540,2005,0.338904363974001
"181302",9540,2005,0.661095636025999
"181303",5601,2005,0.455167693360712
"181303",5601,2005,0.544832306639288
"181304",5011,2005,0.388888888888889
"181304",5011,2005,0.611111111111111
"181305",4929,2005,0.439102564102564
"181305",4929,2005,0.560897435897436
"181306",6374,2005,0.42263964409293
"181306",6374,2005,0.57736035590707
"181307",8696,2005,0.34261407579273
"181307",8696,2005,0.65738592420727
"181308",9947,2005,0.437747819191117
"181308",9947,2005,0.562252180808883
"181309",4095,2005,0.505639097744361
"181309",4095,2005,0.494360902255639
"181310",12865,2005,0.60276983952517
"181310",12865,2005,0.39723016047483
"181401",15928,2005,0.361584754262789
"181401",15928,2005,0.638415245737211
"181402",4198,2005,0.275544388609715
"181402",4198,2005,0.724455611390285
"181403",4648,2005,0.48956083513319
"181403",4648,2005,0.51043916486681
"181404",4648,2005,0.153984421809467
"181404",4648,2005,0.846015578190534
"181405",12625,2005,0.334740259740259
"181405",12625,2005,0.665259740259741
"181406",14791,2005,0.245360824742268
"181406",14791,2005,0.754639175257732
"181407",7010,2005,0.461719116956318
"181407",7010,2005,0.538280883043682
"181408",8324,2005,0.214254859611231
"181408",8324,2005,0.785745140388769
"181409",7183,2005,0.552952202436738
"181409",7183,2005,0.447047797563262
"181501",7570,2005,0.372723422278695
"181501",7570,2005,0.627276577721305
"181502",7095,2005,0.57836755132699
"181502",7095,2005,0.42163244867301
"181503",26778,2005,0.505696943882441
"181503",26778,2005,0.494303056117559
"181504",23250,2005,0.309915797411085
"181504",23250,2005,0.690084202588915
"181505",8473,2005,0.786246612466125
"181505",8473,2005,0.213753387533875
"181601",6220,2005,0.352853598014888
"181601",6220,2005,0.647146401985112
"181602",10787,2005,0.275475923852184
"181602",10787,2005,0.724524076147816
"181603",19104,2005,0.271750951604133
"181603",19104,2005,0.728249048395867
"181604",6660,2005,0.217293906810036
"181604",6660,2005,0.782706093189964
"181605",7105,2005,0.260105448154657
"181605",7105,2005,0.739894551845343
"181606",18795,2005,0.374736158467284
"181606",18795,2005,0.625263841532716
"181607",6996,2005,0.224643423137876
"181607",6996,2005,0.775356576862124
"181608",7009,2005,0.279090503789568
"181608",7009,2005,0.720909496210432
"181609",10408,2005,0.315483753857325
"181609",10408,2005,0.684516246142675
"181610",6525,2005,0.230769230769231
"181610",6525,2005,0.769230769230769
"181611",16951,2005,0.0830140485312899
"181611",16951,2005,0.91698595146871
"181612",15973,2005,0.312042051608792
"181612",15973,2005,0.687957948391208
"181613",20168,2005,0.439441224550453
"181613",20168,2005,0.560558775449547
"181614",11158,2005,0.289591876586604
"181614",11158,2005,0.710408123413396
"181701",39305,2005,0.462454728370221
"181701",39305,2005,0.537545271629779
"181702",4403,2005,0.373646209386282
"181702",4403,2005,0.626353790613718
"181703",5490,2005,0.422971114167813
"181703",5490,2005,0.577028885832187
"181704",5080,2005,0.547403132728771
"181704",5080,2005,0.452596867271229
"181705",17552,2005,0.273124712379199
"181705",17552,2005,0.726875287620801
"181706",1984,2005,0.279635258358663
"181706",1984,2005,0.720364741641337
"181707",13041,2005,0.374088123723374
"181707",13041,2005,0.625911876276626
"181708",9319,2005,0.534807831762145
"181708",9319,2005,0.465192168237855
"181801",64756,2005,0.375612387073577
"181801",64756,2005,0.624387612926423
"181802",7454,2005,0.266553480475383
"181802",7454,2005,0.733446519524617
"181803",10248,2005,0.298145506419401
"181803",10248,2005,0.701854493580599
"181804",7433,2005,0.395203336809175
"181804",7433,2005,0.604796663190825
"181805",8746,2005,0.411439114391143
"181805",8746,2005,0.588560885608857
"181806",10865,2005,0.340124876766349
"181806",10865,2005,0.659875123233651
"181901",11749,2005,0.339069642376982
"181901",11749,2005,0.660930357623018
"181902",10577,2005,0.398539218799619
"181902",10577,2005,0.601460781200381
"181903",10666,2005,0.274193548387096
"181903",10666,2005,0.725806451612904
"181904",20920,2005,0.488821138211382
"181904",20920,2005,0.511178861788618
"181905",8406,2005,0.392446633825944
"181905",8406,2005,0.607553366174056
"182001",12169,2005,0.263917004048583
"182001",12169,2005,0.736082995951417
"182002",13618,2005,0.61144427786107
"182002",13618,2005,0.38855572213893
"182003",9810,2005,0.462706565430996
"182003",9810,2005,0.537293434569004
"182004",18683,2005,0.407228514323784
"182004",18683,2005,0.592771485676216
"182101",3226,2005,0.547257876312719
"182101",3226,2005,0.452742123687281
"182102",1728,2005,0.709401709401709
"182102",1728,2005,0.290598290598291
"182103",11644,2005,0.477327690447401
"182103",11644,2005,0.522672309552599
"182104",5025,2005,0.517976843388178
"182104",5025,2005,0.482023156611822
"182105",5327,2005,0.41851616994293
"182105",5327,2005,0.58148383005707
"186101",47348,2005,0.45702147471338
"186101",47348,2005,0.54297852528662
"186201",64728,2005,0.450311119127062
"186201",64728,2005,0.549688880872938
"186301",180031,2005,0.451443129630251
"186301",180031,2005,0.548556870369749
"186401",48636,2005,0.483277059310697
"186401",48636,2005,0.516722940689303
"200101",30825,2005,0.448974916962547
"200101",30825,2005,0.551025083037453
"200102",6882,2005,0.452208305866843
"200102",6882,2005,0.547791694133157
"200103",5788,2005,0.446640316205534
"200103",5788,2005,0.553359683794466
"200104",5553,2005,0.335901386748845
"200104",5553,2005,0.664098613251155
"200105",2956,2005,0.289630512514899
"200105",2956,2005,0.710369487485101
"200106",2602,2005,0.388976377952756
"200106",2602,2005,0.611023622047244
"200107",5370,2005,0.437633642195296
"200107",5370,2005,0.562366357804704
"200201",14127,2005,0.403968253968254
"200201",14127,2005,0.596031746031746
"200202",11842,2005,0.363575268817205
"200202",11842,2005,0.636424731182795
"200203",8565,2005,0.302574065080136
"200203",8565,2005,0.697425934919864
"200204",5680,2005,0.721828211189913
"200204",5680,2005,0.278171788810087
"200205",14859,2005,0.330973451327432
"200205",14859,2005,0.669026548672568
"200206",22720,2005,0.198147696807215
"200206",22720,2005,0.801852303192785
"200207",7194,2005,0.624249044238121
"200207",7194,2005,0.375750955761879
"200208",3693,2005,0.190950920245399
"200208",3693,2005,0.809049079754601
"200209",13923,2005,0.493810548977395
"200209",13923,2005,0.506189451022605
"200210",2075,2005,0.23055934515689
"200210",2075,2005,0.769440654843111
"200211",5832,2005,0.259347181008902
"200211",5832,2005,0.740652818991098
"200212",6477,2005,0.311158798283262
"200212",6477,2005,0.688841201716738
"200213",14699,2005,0.401490066225167
"200213",14699,2005,0.598509933774833
"200214",9112,2005,0.392242833052275
"200214",9112,2005,0.607757166947725
"200215",2903,2005,0.38568129330254
"200215",2903,2005,0.61431870669746
"200301",26611,2005,0.568492186400113
"200301",26611,2005,0.431507813599887
"200302",3885,2005,0.265157048940832
"200302",3885,2005,0.734842951059168
"200303",7151,2005,0.578278451761987
"200303",7151,2005,0.421721548238013
"200304",4747,2005,0.345114345114345
"200304",4747,2005,0.654885654885655
"200305",6284,2005,0.142857142857143
"200305",6284,2005,0.857142857142858
"200306",3055,2005,0.605839416058394
"200306",3055,2005,0.394160583941606
"200307",2026,2005,0.291545189504373
"200307",2026,2005,0.708454810495627
"200308",4736,2005,0.207403375068045
"200308",4736,2005,0.792596624931955
"200401",22455,2005,0.422945853843241
"200401",22455,2005,0.577054146156759
"200402",6041,2005,0.457641196013289
"200402",6041,2005,0.542358803986711
"200403",5024,2005,0.185307743216413
"200403",5024,2005,0.814692256783587
"200404",5487,2005,0.475452196382429
"200404",5487,2005,0.524547803617571
"200405",6485,2005,0.471930906847625
"200405",6485,2005,0.528069093152375
"200406",3954,2005,0.430997876857749
"200406",3954,2005,0.569002123142251
"200501",22091,2005,0.66950959488273
"200501",22091,2005,0.33049040511727
"200502",2297,2005,0.694719471947195
"200502",2297,2005,0.305280528052805
"200503",3501,2005,0.65303738317757
"200503",3501,2005,0.34696261682243
"200504",2354,2005,0.589707927677329
"200504",2354,2005,0.410292072322671
"200505",1743,2005,0.518867924528301
"200505",1743,2005,0.481132075471699
"200506",4037,2005,0.585087719298245
"200506",4037,2005,0.414912280701755
"200507",2781,2005,0.592865928659286
"200507",2781,2005,0.407134071340714
"200508",3905,2005,0.625450180072029
"200508",3905,2005,0.374549819927971
"200509",3875,2005,0.648351648351649
"200509",3875,2005,0.351648351648351
"200601",10660,2005,0.303008595988539
"200601",10660,2005,0.696991404011461
"200602",3658,2005,0.528026905829596
"200602",3658,2005,0.471973094170404
"200603",8884,2005,0.332640332640333
"200603",8884,2005,0.667359667359668
"200604",5051,2005,0.265070921985816
"200604",5051,2005,0.734929078014184
"200605",6540,2005,0.479617834394904
"200605",6540,2005,0.520382165605096
"200606",5197,2005,0.484671532846715
"200606",5197,2005,0.515328467153285
"200701",5596,2005,0.282142857142857
"200701",5596,2005,0.717857142857143
"200702",10724,2005,0.336900515259612
"200702",10724,2005,0.663099484740388
"200703",4350,2005,0.189054726368159
"200703",4350,2005,0.810945273631841
"200704",4170,2005,0.315028901734104
"200704",4170,2005,0.684971098265896
"200705",10787,2005,0.296448087431694
"200705",10787,2005,0.703551912568306
"200706",2194,2005,0.263665594855306
"200706",2194,2005,0.736334405144694
"200707",5592,2005,0.299663299663299
"200707",5592,2005,0.700336700336701
"200708",4344,2005,0.291803278688525
"200708",4344,2005,0.708196721311475
"200709",4424,2005,0.330653266331658
"200709",4424,2005,0.669346733668342
"200801",5206,2005,0.349660889223813
"200801",5206,2005,0.650339110776187
"200802",2989,2005,0.319623971797885
"200802",2989,2005,0.680376028202115
"200803",5423,2005,0.312920089619119
"200803",5423,2005,0.687079910380881
"200804",4945,2005,0.286293592862936
"200804",4945,2005,0.713706407137064
"200805",4110,2005,0.249243188698285
"200805",4110,2005,0.750756811301715
"200806",15488,2005,0.361181864493123
"200806",15488,2005,0.638818135506877
"200807",4584,2005,0.40472027972028
"200807",4584,2005,0.59527972027972
"200901",5698,2005,0.488322717622081
"200901",5698,2005,0.511677282377919
"200902",2906,2005,0.34625322997416
"200902",2906,2005,0.65374677002584
"200903",3973,2005,0.346784363177806
"200903",3973,2005,0.653215636822194
"200904",4323,2005,0.90668202764977
"200904",4323,2005,0.0933179723502303
"200905",4139,2005,0.425400739827374
"200905",4139,2005,0.574599260172626
"201001",14946,2005,0.505428226779253
"201001",14946,2005,0.494571773220747
"201002",6782,2005,0.43270189431705
"201002",6782,2005,0.56729810568295
"201003",3003,2005,0.576423576423576
"201003",3003,2005,0.423576423576424
"201004",4607,2005,0.378940308517773
"201004",4607,2005,0.621059691482227
"201005",2586,2005,0.522388059701492
"201005",2586,2005,0.477611940298508
"201006",2083,2005,0.596516690856313
"201006",2083,2005,0.403483309143687
"201007",4323,2005,0.566486486486486
"201007",4323,2005,0.433513513513514
"201008",3075,2005,0.306016597510373
"201008",3075,2005,0.693983402489627
"201009",6386,2005,0.489720998531571
"201009",6386,2005,0.510279001468429
"201101",12515,2005,0.310257134783838
"201101",12515,2005,0.689742865216162
"201102",4419,2005,0.371055495103373
"201102",4419,2005,0.628944504896627
"201103",3456,2005,0.334836527621195
"201103",3456,2005,0.665163472378805
"201104",3317,2005,0.302264808362369
"201104",3317,2005,0.697735191637631
"201105",4291,2005,0.224267782426778
"201105",4291,2005,0.775732217573222
"201106",2847,2005,0.380507343124166
"201106",2847,2005,0.619492656875834
"201107",3705,2005,0.271459227467812
"201107",3705,2005,0.728540772532189
"201108",26589,2005,0.460402071276272
"201108",26589,2005,0.539597928723728
"201109",7282,2005,0.385595567867036
"201109",7282,2005,0.614404432132964
"201110",3257,2005,0.377688172043011
"201110",3257,2005,0.622311827956989
"201201",3087,2005,0.365994236311239
"201201",3087,2005,0.634005763688761
"201202",4582,2005,0.435175879396985
"201202",4582,2005,0.564824120603015
"201203",3176,2005,0.48
"201203",3176,2005,0.52
"201204",3056,2005,0.58495145631068
"201204",3056,2005,0.41504854368932
"201205",6113,2005,0.343817012151537
"201205",6113,2005,0.656182987848463
"201206",2464,2005,0.250877192982456
"201206",2464,2005,0.749122807017544
"201207",7277,2005,0.302246426140231
"201207",7277,2005,0.697753573859769
"201208",3978,2005,0.424581005586592
"201208",3978,2005,0.575418994413408
"201209",2478,2005,0.233853006681515
"201209",2478,2005,0.766146993318485
"201301",9516,2005,0.335815842924848
"201301",9516,2005,0.664184157075152
"201302",9195,2005,0.23518308795772
"201302",9195,2005,0.76481691204228
"201303",6600,2005,0.149977137631458
"201303",6600,2005,0.850022862368542
"201304",4595,2005,0.203585887796414
"201304",4595,2005,0.796414112203586
"201305",3475,2005,0.132902298850575
"201305",3475,2005,0.867097701149426
"201306",3283,2005,0.123817712811694
"201306",3283,2005,0.876182287188306
"201307",4119,2005,0.327404479578394
"201307",4119,2005,0.672595520421606
"201308",5956,2005,0.164545454545455
"201308",5956,2005,0.835454545454545
"201309",7372,2005,0.36
"201309",7372,2005,0.64
"201310",5360,2005,0.226183159188691
"201310",5360,2005,0.773816840811309
"201401",22753,2005,0.460622554856269
"201401",22753,2005,0.539377445143732
"201402",2436,2005,0.250777202072539
"201402",2436,2005,0.749222797927461
"201403",5946,2005,0.310344827586207
"201403",5946,2005,0.689655172413793
"201404",5001,2005,0.428198433420366
"201404",5001,2005,0.571801566579634
"201405",8960,2005,0.406588824020017
"201405",8960,2005,0.593411175979983
"206101",294298,2005,0.502889105557552
"206101",294298,2005,0.497110894442448
"206201",63070,2005,0.435659583647934
"206201",63070,2005,0.564340416352066
"206301",69210,2005,0.392131453452207
"206301",69210,2005,0.607868546547793
"220101",2998,2005,0.559451219512195
"220101",2998,2005,0.440548780487805
"220102",24892,2005,0.552863118419154
"220102",24892,2005,0.447136881580846
"220103",5755,2005,0.370650529500756
"220103",5755,2005,0.629349470499244
"220104",4279,2005,0.489247311827957
"220104",4279,2005,0.510752688172043
"220105",5089,2005,0.364779874213837
"220105",5089,2005,0.635220125786163
"220106",20152,2005,0.589002036659878
"220106",20152,2005,0.410997963340122
"220107",3581,2005,0.454458293384468
"220107",3581,2005,0.545541706615532
"220108",3544,2005,0.461263408820024
"220108",3544,2005,0.538736591179976
